artist_id,name,external_url,follower_count,image_url,popularity
4YPqbAiLzBg5DIfsgQZ8QK,Andy Gibb,https://open.spotify.com/artist/4YPqbAiLzBg5DIfsgQZ8QK,752435,https://i.scdn.co/image/20740732531e5d58226bc63ed5fa095a86c9b6f8,56
0FNnibWWGPh1bSwBkcUrMg,ETERNVL SVDNESS,https://open.spotify.com/artist/0FNnibWWGPh1bSwBkcUrMg,10975,https://i.scdn.co/image/ab6761610000e5eb5b808e0e59d328f22f87ce8d,35
5T0MSzX9RC5NA6gAI6irSn,Estelle,https://open.spotify.com/artist/5T0MSzX9RC5NA6gAI6irSn,306910,https://i.scdn.co/image/ab6761610000e5eb4d51e3664ea42c2dfb09f21b,66
6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,https://open.spotify.com/artist/6fxyWrfmjcbj5d12gXeiNV,2624053,https://i.scdn.co/image/ab6761610000e5eb8e265da892579da2139b659f,73
7LVC96BEVGugTAp38AajV6,Lithe,https://open.spotify.com/artist/7LVC96BEVGugTAp38AajV6,275637,https://i.scdn.co/image/ab6761610000e5eb4a57c7004c752f2c13eda328,74
6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,https://open.spotify.com/artist/6qgnBH6iDM91ipVXv28OMu,1532928,https://i.scdn.co/image/ab6761610000e5eba42067a57658919c936d932a,72
40Teyg4qSzR04DzHpPP0o6,4WHEEL,https://open.spotify.com/artist/40Teyg4qSzR04DzHpPP0o6,71192,https://i.scdn.co/image/ab6761610000e5eb0b9c34426c6a20bbb241ea28,44
1cJ5tVoeAEFcZBAwSZ0CtF,The Plot In You,https://open.spotify.com/artist/1cJ5tVoeAEFcZBAwSZ0CtF,438449,https://i.scdn.co/image/ab6761610000e5ebe37f236d6cb6e194c88660ab,64
4OmG7TmODI5Rj3q7PV3fP5,Sergio Valentino,https://open.spotify.com/artist/4OmG7TmODI5Rj3q7PV3fP5,17676,https://i.scdn.co/image/ab6761610000e5ebafe16fb2d9504b9204945a35,48
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY,2387684,https://i.scdn.co/image/ab6761610000e5eb488b3b242f97163a7f8e17b9,78
3ZpEKRjHaHANcpk10u6Ntq,Ayra Starr,https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq,3604817,https://i.scdn.co/image/ab6761610000e5eb10175aaa959b847e9f11a17d,78
2wMrMnimoHzZoZ5e0BCrZ3,overthxnk,https://open.spotify.com/artist/2wMrMnimoHzZoZ5e0BCrZ3,6455,https://i.scdn.co/image/ab6761610000e5ebb291618624348daf7eba7b7e,49
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,https://open.spotify.com/artist/41X1TR6hrK8Q2ZCpp2EqCz,1577273,https://i.scdn.co/image/ab6761610000e5eba8618661086b4c3c71f18680,73
1NCMfKfYXbyLqsChnYNd3P,okayceci,https://open.spotify.com/artist/1NCMfKfYXbyLqsChnYNd3P,27511,https://i.scdn.co/image/ab6761610000e5eba59a57a356ed8a4984b9069a,39
5YgOA27qcu8nSl1lp5ektj,Zach Templar,https://open.spotify.com/artist/5YgOA27qcu8nSl1lp5ektj,149099,https://i.scdn.co/image/ab6761610000e5eb2d3c11c2ce9ccdd03a6dab8f,54
2ih5M0aTrQ97JX1nZuxDQY,Iniko,https://open.spotify.com/artist/2ih5M0aTrQ97JX1nZuxDQY,678793,https://i.scdn.co/image/ab6761610000e5ebeb7dfa4683ae9797270b3410,59
6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,https://open.spotify.com/artist/6EPlBSH2RSiettczlz7ihV,2128282,https://i.scdn.co/image/ab6761610000e5eb85563828c7493e4edf175379,76
6LPW0r5I57Z5itdpQJbHgN,Black Hibiscus,https://open.spotify.com/artist/6LPW0r5I57Z5itdpQJbHgN,26132,https://i.scdn.co/image/ab6761610000e5eb6f2b320bf82e9cdbbfae1784,33
0lidIulPhPCS2cN4qDatt7,Schur,https://open.spotify.com/artist/0lidIulPhPCS2cN4qDatt7,32653,https://i.scdn.co/image/ab6761610000e5eba541c0c7b7b3602565fff1f6,52
5IbEL2xjRtKsunfmsahLuO,$NOT,https://open.spotify.com/artist/5IbEL2xjRtKsunfmsahLuO,1541499,https://i.scdn.co/image/ab6761610000e5eba404df8d0bcfe7afd3aab17d,67
4XquDVA8pkg5Lx91No1JxB,Brittany Howard,https://open.spotify.com/artist/4XquDVA8pkg5Lx91No1JxB,281507,https://i.scdn.co/image/ab6761610000e5eb2465cba30bd03be459cc6584,51
1E5hfn5BduN2nnoZCJmUVG,Victony,https://open.spotify.com/artist/1E5hfn5BduN2nnoZCJmUVG,1180885,https://i.scdn.co/image/ab6761610000e5ebf29acf0ee974b9e263a29167,71
6HvZYsbFfjnjFrWF950C9d,NewJeans,https://open.spotify.com/artist/6HvZYsbFfjnjFrWF950C9d,9016603,https://i.scdn.co/image/ab6761610000e5eb80668ba2b15094d083780ea9,82
4XWaILHqySwH1y6LhlYcsb,ilyTOMMY,https://open.spotify.com/artist/4XWaILHqySwH1y6LhlYcsb,387667,https://i.scdn.co/image/ab6761610000e5eb30745f6cae7d1b300ddf42c0,62
6nFwmnSA3mMtoePROXi5LT,Alvedon,https://open.spotify.com/artist/6nFwmnSA3mMtoePROXi5LT,23027,https://i.scdn.co/image/ab6761610000e5eb6177643e5a8df051bf9dd027,53
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,https://open.spotify.com/artist/2rhFzFmezpnW82MNqEKVry,5918694,https://i.scdn.co/image/ab6761610000e5eb6fe251c4f2ab0cffe13c7cd0,73
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,https://open.spotify.com/artist/5zctI4wO9XSKS8XwcnqEHk,5572839,https://i.scdn.co/image/ab6761610000e5eb80cf6091910a50ec6f238709,68
3ctnkEZGtVBTxS7IMin8nC,Instupendo,https://open.spotify.com/artist/3ctnkEZGtVBTxS7IMin8nC,132090,https://i.scdn.co/image/ab6761610000e5ebb0c9e6a2765a7e2366c9492b,58
7kjSuFGKhLm8b5qXoMhRkJ,Libianca,https://open.spotify.com/artist/7kjSuFGKhLm8b5qXoMhRkJ,501404,https://i.scdn.co/image/ab6761610000e5eb578a4132b6d4cd7c86de89f6,66
7GlBOeep6PqTfFi59PTUUN,Chappell Roan,https://open.spotify.com/artist/7GlBOeep6PqTfFi59PTUUN,3145969,https://i.scdn.co/image/ab6761610000e5ebcde5a0d57c1b79de5fce6bee,90
5RRfTrwXUGYiBB0DMV4hyh,Adi Oasis,https://open.spotify.com/artist/5RRfTrwXUGYiBB0DMV4hyh,120929,https://i.scdn.co/image/ab6761610000e5eb5e9a8f9b0d5a7ab7ba4ee1b7,61
08yjRkGm8KNsShKjtbEmt6,Hajaj,https://open.spotify.com/artist/08yjRkGm8KNsShKjtbEmt6,34349,https://i.scdn.co/image/ab6761610000e5ebec81d6bc9f1d5cba0b4d0b93,60
0jsnWH4QCKcAMpR7vEhh9u,¿Téo?,https://open.spotify.com/artist/0jsnWH4QCKcAMpR7vEhh9u,201798,https://i.scdn.co/image/ab6761610000e5ebec9b4ce9543c0c98ff7afc6d,60
7H0Xu8hdP0tjpZ6z4dHquW,Sofia Mills,https://open.spotify.com/artist/7H0Xu8hdP0tjpZ6z4dHquW,64079,https://i.scdn.co/image/ab6761610000e5ebc0e4ed4c503ddd79522bcf72,48
5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,https://open.spotify.com/artist/5BtHciL0e0zOP7prIHn3pP,4680949,https://i.scdn.co/image/ab6761610000e5eb43f5e5cf145e783d5859fb9a,71
4tususHNaR68xdgLstlGBA,Of Mice & Men,https://open.spotify.com/artist/4tususHNaR68xdgLstlGBA,1304710,https://i.scdn.co/image/ab6761610000e5eb641a6e424f53caacbb1d4068,61
1CF8aEN939swnuIZGFI7Hk,The Word Alive,https://open.spotify.com/artist/1CF8aEN939swnuIZGFI7Hk,342722,https://i.scdn.co/image/ab6761610000e5eb12fd661f42cea2cf81f96b5c,58
6GfiCQDFYANz5wUkSmb3Dr,Thousand Foot Krutch,https://open.spotify.com/artist/6GfiCQDFYANz5wUkSmb3Dr,1374765,https://i.scdn.co/image/558f7ee322b89c8d5b846a7b38e0ad83bbaa1386,67
4frXpPxQQZwbCu3eTGnZEw,Thundercat,https://open.spotify.com/artist/4frXpPxQQZwbCu3eTGnZEw,1377206,https://i.scdn.co/image/ab6761610000e5eb299e78573ac6393aa9079d19,72
7zkwepHPyac6tCYl0fL0co,ASTN,https://open.spotify.com/artist/7zkwepHPyac6tCYl0fL0co,309371,https://i.scdn.co/image/ab6761610000e5eba59a135d52c4e95d28f3f5b9,56
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,10522770,https://i.scdn.co/image/ab6761610000e5eba03696716c9ee605006047fd,83
4fxd5Ee7UefO4CUXgwJ7IP,Giveon,https://open.spotify.com/artist/4fxd5Ee7UefO4CUXgwJ7IP,4058030,https://i.scdn.co/image/ab6761610000e5eb871222ecd8d50f1efa64bcb8,77
0epOFNiUfyON9EYx7Tpr6V,The Strokes,https://open.spotify.com/artist/0epOFNiUfyON9EYx7Tpr6V,5861067,https://i.scdn.co/image/ab6761610000e5ebc3b137793230f4043feb0089,77
6MJKlN8ya42Agsw3iQZs6e,French 79,https://open.spotify.com/artist/6MJKlN8ya42Agsw3iQZs6e,230988,https://i.scdn.co/image/ab6761610000e5eb3050b7bd7338622d541652a6,61
0nnF48t4C8uqGS5HPnCN3F,49th & Main,https://open.spotify.com/artist/0nnF48t4C8uqGS5HPnCN3F,37565,https://i.scdn.co/image/ab6761610000e5eb5c57eea9173c8870c05a5f83,59
3L1qgTsUqavkiygkIKfWJD,Denise Julia,https://open.spotify.com/artist/3L1qgTsUqavkiygkIKfWJD,736044,https://i.scdn.co/image/ab6761610000e5eb36562c12f6e0844f2fd277e7,64
23zg3TcAtWQy7J6upgbUnj,USHER,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,12106415,https://i.scdn.co/image/ab6761610000e5eb716114797a4a644c67c5fa72,83
2kxP07DLgs4xlWz8YHlvfh,NIKI,https://open.spotify.com/artist/2kxP07DLgs4xlWz8YHlvfh,4610123,https://i.scdn.co/image/ab6761610000e5eb0654e511623cba4e0e9e2f0c,78
0le01dl1WllSHhjEXRl4in,Tamia,https://open.spotify.com/artist/0le01dl1WllSHhjEXRl4in,1772345,https://i.scdn.co/image/ab6761610000e5ebcf35587ec242fd403b683687,63
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os,7838445,https://i.scdn.co/image/ab6761610000e5eb417db49cde3ed1c5a65e3514,76
2NdeV5rLm47xAvogXrYhJX,Ciara,https://open.spotify.com/artist/2NdeV5rLm47xAvogXrYhJX,6695350,https://i.scdn.co/image/ab6761610000e5eb7aba0bf3576fe56c2b367c83,72
6V03b3Y36lolYP2orXn8mV,98º,https://open.spotify.com/artist/6V03b3Y36lolYP2orXn8mV,517669,https://i.scdn.co/image/ab6761610000e5eb80005a64600a8dea2dc0786e,55
2EyVzQKEoNoGCAWJYfoJRg,D'Sound,https://open.spotify.com/artist/2EyVzQKEoNoGCAWJYfoJRg,23506,https://i.scdn.co/image/ab6761610000e5eb4ee578137283656f23925405,41
0urTpYCsixqZwgNTkPJOJ4,Aaliyah,https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4,4455236,https://i.scdn.co/image/ab6761610000e5ebd2493cea701d45401cc79ffd,68
6If57j6e3TXXk0HiLcIZca,Sevyn Streeter,https://open.spotify.com/artist/6If57j6e3TXXk0HiLcIZca,1462835,https://i.scdn.co/image/ab6761610000e5eb828eb691b7b2f505895be472,56
7HkdQ0gt53LP4zmHsL0nap,Ella Mai,https://open.spotify.com/artist/7HkdQ0gt53LP4zmHsL0nap,5606641,https://i.scdn.co/image/ab6761610000e5eb173a42b51755d3075d67831c,69
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z,23349432,https://i.scdn.co/image/ab6761610000e5eba48397e590a1c70e2cda7728,88
4qwGe91Bz9K2T8jXTZ815W,Janet Jackson,https://open.spotify.com/artist/4qwGe91Bz9K2T8jXTZ815W,3966728,https://i.scdn.co/image/ab6761610000e5eb0f883de4fcc010b48b267915,66
6k0IBR0lU42s2GYpNX7kA9,Brian McKnight,https://open.spotify.com/artist/6k0IBR0lU42s2GYpNX7kA9,1578666,https://i.scdn.co/image/ab6761610000e5ebccd9085c5dbc5f5a991ae59c,60
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,https://open.spotify.com/artist/6O74knDqdv3XaWtkII7Xjp,3169734,https://i.scdn.co/image/c8b0d67be35852171d04d7309c2cfe1992a8a4eb,67
3aQeKQSyrW4qWr35idm0cy,T-Pain,https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy,5006780,https://i.scdn.co/image/ab6761610000e5eb10b37a100a8628efe540d1ef,79
2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,https://open.spotify.com/artist/2C9n4tQgNLhHPhSCmdsQnk,566812,https://i.scdn.co/image/ab6761610000e5eb581b950dc7b3f2cc28f0159a,55
0Vw76uk7P8yVtTClWyOhac,HONNE,https://open.spotify.com/artist/0Vw76uk7P8yVtTClWyOhac,1554737,https://i.scdn.co/image/ab6761610000e5ebc19adef627892ffdee631d1a,64
0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,https://open.spotify.com/artist/0haZhu4fFKt0Ag94kZDiz2,3109215,https://i.scdn.co/image/ab6761610000e5eb93469057d8607e601144347e,66
0TnOYISbd1XYRBk9myaseg,Pitbull,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,10773215,https://i.scdn.co/image/ab6761610000e5ebee07b5820dd91d15d397e29c,85
3ycxRkcZ67ALN3GQJ57Vig,Masego,https://open.spotify.com/artist/3ycxRkcZ67ALN3GQJ57Vig,1431503,https://i.scdn.co/image/ab6761610000e5eb75b974b190be343ccc358f42,71
2FwDTncULUnmANIh7qKa5z,FKJ,https://open.spotify.com/artist/2FwDTncULUnmANIh7qKa5z,1556103,https://i.scdn.co/image/ab6761610000e5ebfa5d216436dd6503ccb46cc1,68
13Kd75NSHSp9lB4CaqPMOV,Ta-ku,https://open.spotify.com/artist/13Kd75NSHSp9lB4CaqPMOV,230499,https://i.scdn.co/image/ab6761610000e5eb8a0ec0c218768310222def84,49
3QTDHixorJelOLxoxcjqGx,SiR,https://open.spotify.com/artist/3QTDHixorJelOLxoxcjqGx,1066145,https://i.scdn.co/image/ab6761610000e5eb49650981041de1e313be97d8,67
5oSCIcpPdrO3UhTMATxkYL,Ciscero,https://open.spotify.com/artist/5oSCIcpPdrO3UhTMATxkYL,28347,https://i.scdn.co/image/ab6761610000e5ebd808e2042059571f6aee89fb,39
4RVCpEiZxGq53mAu1Do2KR,Sunny V,https://open.spotify.com/artist/4RVCpEiZxGq53mAu1Do2KR,637,https://i.scdn.co/image/ab6761610000e5eb0d5bd278554d76af16b74a61,15
7vaCch9uJ85pTElgKUp0gx,"Masego,Medasin",https://open.spotify.com/artist/7vaCch9uJ85pTElgKUp0gx,985,,12
1evO4fwLsEkkPGq32dCix7,Aaron Taylor,https://open.spotify.com/artist/1evO4fwLsEkkPGq32dCix7,115678,https://i.scdn.co/image/ab6761610000e5eb96b7cfda85b345e1ae689a18,54
5KbEFz293OMDqqk9ajZKZV,vbnd,https://open.spotify.com/artist/5KbEFz293OMDqqk9ajZKZV,50901,https://i.scdn.co/image/ab6761610000e5eb0eebf5d9e7898e4e73efda2a,51
6snr2uV0JQDKLW9yWzRkPj,Funkmammoth,https://open.spotify.com/artist/6snr2uV0JQDKLW9yWzRkPj,21124,https://i.scdn.co/image/ab6761610000e5eb6aa30f543aa86312cf6d3f27,41
4596e2d3KmYzAeVenjCxfj,Free Nationals,https://open.spotify.com/artist/4596e2d3KmYzAeVenjCxfj,319401,https://i.scdn.co/image/ab6761610000e5eb5ef812b9c4f227331fe33120,63
3yg8VEfEzpr8T9NkiEsycS,Jitwam,https://open.spotify.com/artist/3yg8VEfEzpr8T9NkiEsycS,80405,https://i.scdn.co/image/ab6761610000e5eb91f88f8ab08a1e5ea74e51cc,61
3oKRxpszQKUjjaHz388fVA,Parcels,https://open.spotify.com/artist/3oKRxpszQKUjjaHz388fVA,866250,https://i.scdn.co/image/ab6761610000e5ebd178e3af6da2eef262630ee2,67
1xOgtDBKnZvSLAgCVSOmNH,Jaeden Camstra,https://open.spotify.com/artist/1xOgtDBKnZvSLAgCVSOmNH,33320,https://i.scdn.co/image/ab6761610000e5eb29adafc73d536536813a0dc8,48
7bupzBUhDSqBIAkoianGjC,Duñe,https://open.spotify.com/artist/7bupzBUhDSqBIAkoianGjC,37140,https://i.scdn.co/image/ab6761610000e5eb83693dcba9fe0863c05babbe,46
5aMIbwZQvP2MHPMVC5zCGj,ODIE,https://open.spotify.com/artist/5aMIbwZQvP2MHPMVC5zCGj,307019,https://i.scdn.co/image/ab6761610000e5eb0657027f8523eee1b6d5d4a3,58
4iMO20EPodreIaEl8qW66y,Still Woozy,https://open.spotify.com/artist/4iMO20EPodreIaEl8qW66y,1039634,https://i.scdn.co/image/ab6761610000e5eb213487aac43637b03baf9db8,69
5Lhxlge1CR1DrgDAje8Qaw,NoMBe,https://open.spotify.com/artist/5Lhxlge1CR1DrgDAje8Qaw,214518,https://i.scdn.co/image/ab6761610000e5ebff80a2b5ed70b0cb14d8a7a5,58
5vfEaoOBcK0Lzr07WN8KaK,Darius,https://open.spotify.com/artist/5vfEaoOBcK0Lzr07WN8KaK,179963,https://i.scdn.co/image/ab6761610000e5ebbd4a365af478a264bbb021f3,58
23cC3RI0hgD5sWmXKPAJuG,Matt Quentin,https://open.spotify.com/artist/23cC3RI0hgD5sWmXKPAJuG,26472,https://i.scdn.co/image/ab6761610000e5eb10c2a5ed8ed7ad2ea8a7af65,43
1kh0AypxF3CxMMzmQyif2S,Rayana Jay,https://open.spotify.com/artist/1kh0AypxF3CxMMzmQyif2S,149936,https://i.scdn.co/image/ab6761610000e5ebbd2d23215d688d73f46d95e4,57
7JFinw4LobpCUjapyKvsjo,Sam Wills,https://open.spotify.com/artist/7JFinw4LobpCUjapyKvsjo,85642,https://i.scdn.co/image/ab6761610000e5eb46b21de7a503e1ee5e34c31c,54
68tR0TsEKX89ID4fyBMgch,James Vickery,https://open.spotify.com/artist/68tR0TsEKX89ID4fyBMgch,134419,https://i.scdn.co/image/ab6761610000e5eb8cdf32b0796289394ddc07f9,48
7KGI0OwY8iAL5rI5p47YyK,Tora,https://open.spotify.com/artist/7KGI0OwY8iAL5rI5p47YyK,130349,https://i.scdn.co/image/ab6761610000e5eb2a573ec274560c1803471cea,55
3ETLPQkcEd7z4k3IbZmXMq,Cleo Sol,https://open.spotify.com/artist/3ETLPQkcEd7z4k3IbZmXMq,751159,https://i.scdn.co/image/ab6761610000e5ebe342e7294ed3dc27b167f47d,67
39sPWwRyNp4NNMyWzN7I0o,Brock Berrigan,https://open.spotify.com/artist/39sPWwRyNp4NNMyWzN7I0o,80585,https://i.scdn.co/image/ab6761610000e5eb59245dffa626753bad3f3580,46
1byiL1WtteUjvqT6GhlEfh,Crayon,https://open.spotify.com/artist/1byiL1WtteUjvqT6GhlEfh,28773,https://i.scdn.co/image/ab6761610000e5eb656bee132eaac09c8c6e89f3,49
2kQnsbKnIiMahOetwlfcaS,Raveena,https://open.spotify.com/artist/2kQnsbKnIiMahOetwlfcaS,527459,https://i.scdn.co/image/ab6761610000e5eb5942a3bbc3b764b2a2934776,56
7pnSUizGuS2tAW2yCAhafn,Vanilla,https://open.spotify.com/artist/7pnSUizGuS2tAW2yCAhafn,63866,https://i.scdn.co/image/ab67616d0000b273645a7400ef001ee08ebaf820,48
2oJgWr3LkpO9g9NyL8hiOJ,DJ Grumble,https://open.spotify.com/artist/2oJgWr3LkpO9g9NyL8hiOJ,26504,https://i.scdn.co/image/ab6761610000e5eb515b7446a4fbafa2c2321594,47
24icoQNJSEWNu3XvqKBR68,Jordan Rakei,https://open.spotify.com/artist/24icoQNJSEWNu3XvqKBR68,371225,https://i.scdn.co/image/ab6761610000e5eb47d03ee30e2e04d5f4e75f9f,58
41DGOfz7IFMVvf9wKAzeZS,Jalen Santoy,https://open.spotify.com/artist/41DGOfz7IFMVvf9wKAzeZS,136183,https://i.scdn.co/image/ab6761610000e5eb452999dc66d39b32829e24e2,54
4tRZRfhgfLEIUI9mw9Njy2,Sunni Colón,https://open.spotify.com/artist/4tRZRfhgfLEIUI9mw9Njy2,91725,https://i.scdn.co/image/ab6761610000e5ebb13ebe598b8f66ecc7ec1725,47
14uVJsPC4DByeuD0cq36ez,Moods,https://open.spotify.com/artist/14uVJsPC4DByeuD0cq36ez,48367,https://i.scdn.co/image/ab6761610000e5eb15edcff4d40f43a4dd100eb5,48
7E2ioKxoxI2J94tUkIx6As,Alex Isley,https://open.spotify.com/artist/7E2ioKxoxI2J94tUkIx6As,234570,https://i.scdn.co/image/ab6761610000e5ebd95a23b8b9a00773192e5ce5,61
4LLpKhyESsyAXpc4laK94U,Mac Miller,https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U,10850256,https://i.scdn.co/image/ab6761610000e5ebed3b89aa602145fde71a163a,83
4rDcfb3TEWyx0BKdzKG24I,Jaz Karis,https://open.spotify.com/artist/4rDcfb3TEWyx0BKdzKG24I,131135,https://i.scdn.co/image/ab6761610000e5ebd3228dfa1e01f23c1b79562a,54
6UcJxoeHWWWyT5HZP064om,Chet Faker,https://open.spotify.com/artist/6UcJxoeHWWWyT5HZP064om,426655,https://i.scdn.co/image/ab6761610000e5ebc13184d93aadf5ad6344e900,61
38lJ5B9ZBk3zsRKEf3oG2R,Konteks,https://open.spotify.com/artist/38lJ5B9ZBk3zsRKEf3oG2R,13336,https://i.scdn.co/image/ab6761610000e5eb224f3a2f32d38d41d5fefe11,49
7zrkALJ9ayRjzysp4QYoEg,Maribou State,https://open.spotify.com/artist/7zrkALJ9ayRjzysp4QYoEg,395307,https://i.scdn.co/image/ab6761610000e5ebbeaea33eaf23808b73167155,65
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb,8882158,https://i.scdn.co/image/ab6761610000e5eb9c00ad0308287b38b8fdabc2,79
5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,https://open.spotify.com/artist/5M52tdBnJaKSvOpJGz8mfZ,8132320,https://i.scdn.co/image/ab6761610000e5eb4870cd833ebe1092601820c3,74
6olE6TJLqED3rqDCT0FyPh,Nirvana,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh,20284025,https://i.scdn.co/image/84282c28d851a700132356381fcfbadc67ff498b,83
2aM5jpQ0WTcQDeHsil8Ihz,Michael Gray,https://open.spotify.com/artist/2aM5jpQ0WTcQDeHsil8Ihz,49841,https://i.scdn.co/image/ab6761610000e5ebb6348c2b13b9cb231d6543d5,54
0lZ2oIRdMsQfFEPmOa3YyL,TWXN,https://open.spotify.com/artist/0lZ2oIRdMsQfFEPmOa3YyL,84877,https://i.scdn.co/image/ab6761610000e5eb37da11714c9bf66d0d870cb4,69
2GUw9Wzha61PkZoRVv1PDD,aldn,https://open.spotify.com/artist/2GUw9Wzha61PkZoRVv1PDD,123691,https://i.scdn.co/image/ab6761610000e5ebce22e3fd0a084c997b71be02,59
5he5w2lnU9x7JFhnwcekXX,Skrillex,https://open.spotify.com/artist/5he5w2lnU9x7JFhnwcekXX,7624954,https://i.scdn.co/image/ab6761610000e5eb61f92702ca14484aa263a931,77
3Xd2WSaNywx5gn1pgRPFjF,Eternxlkz,https://open.spotify.com/artist/3Xd2WSaNywx5gn1pgRPFjF,416388,https://i.scdn.co/image/ab6761610000e5eb478a1b262658935c8f5bc57b,74
12Swjg82MNiUOfl1GB3XFx,Dyan Dxddy,https://open.spotify.com/artist/12Swjg82MNiUOfl1GB3XFx,196608,https://i.scdn.co/image/ab6761610000e5eb3040a8119f573748ba13258a,64
3BTY807ipaaT6QHW1tHTt0,RJ Pasin,https://open.spotify.com/artist/3BTY807ipaaT6QHW1tHTt0,318508,https://i.scdn.co/image/ab6761610000e5eb319af56be956898bf1158738,71
0jPHHnU8GUWEF7rwPE9osY,Jordan Adetunji,https://open.spotify.com/artist/0jPHHnU8GUWEF7rwPE9osY,152497,https://i.scdn.co/image/ab6761610000e5eb2814126ce7c907ffc1f8b036,75
4Brw5KASFH1RpDEfdtzsJB,Lesti,https://open.spotify.com/artist/4Brw5KASFH1RpDEfdtzsJB,738559,https://i.scdn.co/image/ab6761610000e5eb24553bbac3880d7a60189420,53
00C7NuuxMrVAu6Yzxj667R,Iyeth Bustami,https://open.spotify.com/artist/00C7NuuxMrVAu6Yzxj667R,49445,https://i.scdn.co/image/ab67616d0000b2733273a94db1a09fb1ed556c66,39
5AAEDwZy99BhN7yVjqnOJK,Arie Wibowo,https://open.spotify.com/artist/5AAEDwZy99BhN7yVjqnOJK,9398,https://i.scdn.co/image/ab67616d0000b273dfdd4329fa6b7b4054a56d7f,35
5gMyvbtkrWQcUaY6jCphPM,Ratih Purwasih,https://open.spotify.com/artist/5gMyvbtkrWQcUaY6jCphPM,109232,https://i.scdn.co/image/ab67616d0000b2737fd5fac725de8c1e3491596c,46
6ILCDTreFre4EDfBZxCGxi,Refo Dan Fauna,https://open.spotify.com/artist/6ILCDTreFre4EDfBZxCGxi,11598,https://i.scdn.co/image/ab6761610000e5ebaba99260491d281f27a4cd4d,31
7ENooSqJ9fshrkOLQwaofM,フランシス・レイ,https://open.spotify.com/artist/7ENooSqJ9fshrkOLQwaofM,1058,https://i.scdn.co/image/ab67616d0000b27306ce3501ec0d93df5a9adca7,27
5Uzu2l04ozg2ibMyevkKFV,Hareton Salvanini,https://open.spotify.com/artist/5Uzu2l04ozg2ibMyevkKFV,23902,https://i.scdn.co/image/ab67616d0000b2731b3899f12e1bcdd12a77bca5,44
2WPn0emjr8XPmMOT0bBcPe,Piero Piccioni,https://open.spotify.com/artist/2WPn0emjr8XPmMOT0bBcPe,202328,https://i.scdn.co/image/ab6761610000e5ebdd9c371428da68927911ab51,60
2EExdpjU4SK3xnJHO5paJf,Henry Mancini,https://open.spotify.com/artist/2EExdpjU4SK3xnJHO5paJf,219946,https://i.scdn.co/image/ab6761610000e5eb9ee0e74df9f9ee5745caf24c,59
08tfDO4dSrwxax35a3HIMC,Toshifumi Hinata,https://open.spotify.com/artist/08tfDO4dSrwxax35a3HIMC,93994,https://i.scdn.co/image/ab6761610000e5ebdadc39b529c3f371b54310c9,54
0Lf3tvw0Rzwr38KDrShstn,Francis Lai,https://open.spotify.com/artist/0Lf3tvw0Rzwr38KDrShstn,75118,https://i.scdn.co/image/ab6761610000e5eb6077cc8c97a260e6a7ee3a67,59
0spHbv2fw49lDMkbOAdaqX,WWE,https://open.spotify.com/artist/0spHbv2fw49lDMkbOAdaqX,587769,https://i.scdn.co/image/ab6761610000e5eb172d5c6e9176e108edf89c19,66
3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,https://open.spotify.com/artist/3MKCzCnpzw3TjUYs2v7vDA,1382138,https://i.scdn.co/image/9a7c31f43e22a95f6d3c57baf4f87a3a9d2b93e0,69
1ctkBmvz80MGyi72Ix055S,Alex Turner,https://open.spotify.com/artist/1ctkBmvz80MGyi72Ix055S,950510,https://i.scdn.co/image/ab67616d0000b273672951d44a35cb08092f2c1f,58
