song_id,title,disc_number,duration_ms,explicit,external_url,preview_url,popularity
1TQ2UYCN7nhfj3cfcFC76V,"Swan Lake (Suite), Op. 20a, TH. 219: I. Scene - Swan Theme",1,183000,f,https://open.spotify.com/track/1TQ2UYCN7nhfj3cfcFC76V,,55
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),1,174853,t,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,,77
3cUxncrTWSA9lhlQbuIwUY,Stuck on the puzzle,1,211053,f,https://open.spotify.com/track/3cUxncrTWSA9lhlQbuIwUY,https://p.scdn.co/mp3-preview/8cc83756a448f2bae25fe525cdb4ff546ee33452?cid=1c9c9fe9723045b58a3dd31c2a7be91f,63
5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,1,269186,f,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,,76
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,1,239600,f,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,https://p.scdn.co/mp3-preview/2213bf4173a9b50a807a30121ed6b559a7778209?cid=1c9c9fe9723045b58a3dd31c2a7be91f,86
3oLe5ZILASG8vU5dxIMfLY,The Search,1,248053,f,https://open.spotify.com/track/3oLe5ZILASG8vU5dxIMfLY,,73
3J2WUEn6oFN8eDPZov7w9I,deep in it,1,154862,f,https://open.spotify.com/track/3J2WUEn6oFN8eDPZov7w9I,https://p.scdn.co/mp3-preview/fef844c2bd768aa2096e3366d85c40933451c500?cid=1c9c9fe9723045b58a3dd31c2a7be91f,72
3hUCdxHXrMvLmtcnloPGn3,"There Will Never Be Another You (feat. Michael Paul Gurulé, Zach Zenovic, David Campbell & Travis Sipher)",1,270266,f,https://open.spotify.com/track/3hUCdxHXrMvLmtcnloPGn3,https://p.scdn.co/mp3-preview/65d2f0e7353560d00760bbb93f6e491e90c81d9f?cid=1c9c9fe9723045b58a3dd31c2a7be91f,5
6FfLg6FFqhCsrFOaHIGkg0,Honeypie,1,135581,f,https://open.spotify.com/track/6FfLg6FFqhCsrFOaHIGkg0,,78
0sA3OZTBMIEQgMj1OGXd5x,Khayalan,1,259706,f,https://open.spotify.com/track/0sA3OZTBMIEQgMj1OGXd5x,https://p.scdn.co/mp3-preview/7d47eef2d7dd157f1ec593896f0bec79cd97b5b0?cid=1c9c9fe9723045b58a3dd31c2a7be91f,50
5IdrsGhB8D7RwNwGra9V6i,chateau,1,212926,t,https://open.spotify.com/track/5IdrsGhB8D7RwNwGra9V6i,https://p.scdn.co/mp3-preview/4ecdd9d8e1773f9503051163cf96ad03d7ae091a?cid=1c9c9fe9723045b58a3dd31c2a7be91f,55
4Q4jmPHwu0wrJvqrld0FQ6,I Would Like,1,226720,f,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,https://p.scdn.co/mp3-preview/442f9ce0dbd0571bb2e003e2104141bfcfc4534b?cid=1c9c9fe9723045b58a3dd31c2a7be91f,56
2WzK3sBkdRm0VvfSKJjXCu,Spacewave,1,206889,f,https://open.spotify.com/track/2WzK3sBkdRm0VvfSKJjXCu,https://p.scdn.co/mp3-preview/084b29489f371e0f3dbf02615ae7ebfdc44dee84?cid=1c9c9fe9723045b58a3dd31c2a7be91f,43
35rSpXB5bk9ega9jsjcRts,Tuesday (feat. Drake),1,321987,t,https://open.spotify.com/track/35rSpXB5bk9ega9jsjcRts,https://p.scdn.co/mp3-preview/3a580799e272b9941c9d3ed0dbd5826a722802a2?cid=1c9c9fe9723045b58a3dd31c2a7be91f,61
77TMuFit7SUhof0gl8LSpE,Violino,1,171186,f,https://open.spotify.com/track/77TMuFit7SUhof0gl8LSpE,https://p.scdn.co/mp3-preview/d2b743a5701d7de82b866747f29b4a1aaa310efe?cid=1c9c9fe9723045b58a3dd31c2a7be91f,52
66TDFKCZpMRfLcgJpa15xq,Hier encore,1,143466,f,https://open.spotify.com/track/66TDFKCZpMRfLcgJpa15xq,,68
4s2E1SS8OFeMabT0ACyXfG,Little Rascal (いたずら天使) - 2007 ver.,1,224186,f,https://open.spotify.com/track/4s2E1SS8OFeMabT0ACyXfG,https://p.scdn.co/mp3-preview/41f9b51b6efe4a30f9f79ed98e7a7d3e43ad11a2?cid=1c9c9fe9723045b58a3dd31c2a7be91f,49
1Ri7PFcxaDLOE60fiVUfcU,"L'arrivée de Maria - Bande originale du film ""Mayerling""",1,157400,f,https://open.spotify.com/track/1Ri7PFcxaDLOE60fiVUfcU,,26
3qlWyv2wrWHPNfDVbxXh4s,End of the Summer,1,108733,f,https://open.spotify.com/track/3qlWyv2wrWHPNfDVbxXh4s,https://p.scdn.co/mp3-preview/a55808b9eeaf0c46cda7a56e45e00c27dedade74?cid=1c9c9fe9723045b58a3dd31c2a7be91f,45
6s6h2XK7Nl8lEcTzr7ezeB,When I Fall In Love,1,190773,f,https://open.spotify.com/track/6s6h2XK7Nl8lEcTzr7ezeB,,63
2MCmFSIcmOPqqCNRpJAWOJ,New York Herald Tribune,1,89511,f,https://open.spotify.com/track/2MCmFSIcmOPqqCNRpJAWOJ,https://p.scdn.co/mp3-preview/d1573627ae04a9ca5845bc8301038bdd5c8cf672?cid=1c9c9fe9723045b58a3dd31c2a7be91f,48
4CeVXUIgqGpmPQRqbmJwP2,The Godfather Theme,1,188706,f,https://open.spotify.com/track/4CeVXUIgqGpmPQRqbmJwP2,https://p.scdn.co/mp3-preview/dd38e81dcfef3322599924924fbd39f56c307a48?cid=1c9c9fe9723045b58a3dd31c2a7be91f,48
77zojCpdYn6CvCYh9FeXMj,Ansatsu Ikka no Yakata,1,138000,f,https://open.spotify.com/track/77zojCpdYn6CvCYh9FeXMj,https://p.scdn.co/mp3-preview/e5177b209b2c2e2884316afbc171fa095a00d7e7?cid=1c9c9fe9723045b58a3dd31c2a7be91f,47
1wHjzlDCHmfG13zNmy9bxa,Apollonia,1,81173,f,https://open.spotify.com/track/1wHjzlDCHmfG13zNmy9bxa,,47
0sM3FGiPa5al0XFARQFKx7,Natascha - Main Theme,1,122320,f,https://open.spotify.com/track/0sM3FGiPa5al0XFARQFKx7,https://p.scdn.co/mp3-preview/927b6efb7dd1ab5f11dc5dd82fd3a08395cc9f06?cid=1c9c9fe9723045b58a3dd31c2a7be91f,50
168UiMTsj68IVRqsi4MzjQ,A Voz do Violão,1,208747,f,https://open.spotify.com/track/168UiMTsj68IVRqsi4MzjQ,https://p.scdn.co/mp3-preview/d01c0a97128a5b9d25875aa1fb00076f67bf11bb?cid=1c9c9fe9723045b58a3dd31c2a7be91f,27
59RZ5SRrzwUZm0b8QXQOI1,Lacrimosa,1,200580,f,https://open.spotify.com/track/59RZ5SRrzwUZm0b8QXQOI1,https://p.scdn.co/mp3-preview/dc85e79492d54746670e7ca03305763257202c3a?cid=1c9c9fe9723045b58a3dd31c2a7be91f,43
48RrDBpOSSl1aLVCalGl5C,The Monster,1,250188,t,https://open.spotify.com/track/48RrDBpOSSl1aLVCalGl5C,,78
2IGMVunIBsBLtEQyoI1Mu7,Paint The Town Red,1,231750,t,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7,https://p.scdn.co/mp3-preview/1d4dc1cd67ba78afec8cfb3e5258a9ab9b707dd8?cid=1c9c9fe9723045b58a3dd31c2a7be91f,81
7MXVkk9YMctZqd1Srtv4MB,Starboy,1,230453,t,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,,89
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),1,230813,t,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,https://p.scdn.co/mp3-preview/16f9a0b74ce7aa75cfcfcd2bd928cda87ba11045?cid=1c9c9fe9723045b58a3dd31c2a7be91f,77
6WTFHKrnZpwEBLRS10Ylqs,misses,1,74378,f,https://open.spotify.com/track/6WTFHKrnZpwEBLRS10Ylqs,https://p.scdn.co/mp3-preview/4303daf566d5e5adabf2fe733a3a486518e02259?cid=1c9c9fe9723045b58a3dd31c2a7be91f,84
1h8idoR6jWpwnKBv6ADnYN,Queens Highway,1,67720,f,https://open.spotify.com/track/1h8idoR6jWpwnKBv6ADnYN,https://p.scdn.co/mp3-preview/fbd6063aeabd1b86ea3fbfd5c1d2f01bd302e6c8?cid=1c9c9fe9723045b58a3dd31c2a7be91f,71
15hp88Fwgqi3HgY2hq6cyi,Pressure,1,104067,f,https://open.spotify.com/track/15hp88Fwgqi3HgY2hq6cyi,https://p.scdn.co/mp3-preview/b71626a5366e0e917d793043510394a363ce0d6f?cid=1c9c9fe9723045b58a3dd31c2a7be91f,59
4zIeRcsaho6lZuaXEYR1y3,Easier Said Than Done,1,174706,f,https://open.spotify.com/track/4zIeRcsaho6lZuaXEYR1y3,https://p.scdn.co/mp3-preview/3e0352a723cf1b8188884dc453c7bbcdf8f7963e?cid=1c9c9fe9723045b58a3dd31c2a7be91f,75
1w327AHTCoChRIkJUprAnV,Mirage,1,57495,f,https://open.spotify.com/track/1w327AHTCoChRIkJUprAnV,https://p.scdn.co/mp3-preview/3b6b19f09ba3cf83c509f4cdac00118fa1a74df4?cid=1c9c9fe9723045b58a3dd31c2a7be91f,76
2Fk1WNNBK7If8eRUDwlja0,hot house,1,157000,f,https://open.spotify.com/track/2Fk1WNNBK7If8eRUDwlja0,https://p.scdn.co/mp3-preview/f8a002c8fb2a4642ff98ef4815640dab33f4cd02?cid=1c9c9fe9723045b58a3dd31c2a7be91f,59
59QJsTw38Jj13WnR1qz1MC,Got To Be Good,1,159933,f,https://open.spotify.com/track/59QJsTw38Jj13WnR1qz1MC,https://p.scdn.co/mp3-preview/07fdabf2eacb6cb55e67b6a6451c8ed297a5767a?cid=1c9c9fe9723045b58a3dd31c2a7be91f,73
0aU10VlpxhIAuxGcGi87mB,Whatcha Gonna Do,1,124992,f,https://open.spotify.com/track/0aU10VlpxhIAuxGcGi87mB,https://p.scdn.co/mp3-preview/bd3e1065ec513936640fbea1d7d0c57c9b8f5023?cid=1c9c9fe9723045b58a3dd31c2a7be91f,63
72VliVsh3slpViyWTgRtgs,Got Caught in Amsterdam,1,170903,f,https://open.spotify.com/track/72VliVsh3slpViyWTgRtgs,https://p.scdn.co/mp3-preview/a406d772e4aed62653741d76ef90a68801796467?cid=1c9c9fe9723045b58a3dd31c2a7be91f,71
5ZK62nSchTamBy8F6HIZov,Sea Gets Hotter,1,197226,f,https://open.spotify.com/track/5ZK62nSchTamBy8F6HIZov,https://p.scdn.co/mp3-preview/dd7cad15dadbf9bc68d4449d182bdc3a5a8e1c0e?cid=1c9c9fe9723045b58a3dd31c2a7be91f,72
4ZtFanR9U6ndgddUvNcjcG,good 4 u,1,178146,t,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,,83
0KNKtfE0jOcGBeu7Y5pL7h,Just Like You Used To,1,189706,f,https://open.spotify.com/track/0KNKtfE0jOcGBeu7Y5pL7h,https://p.scdn.co/mp3-preview/190de20f132a8a98e6aea4f7b99e4941c8c3cf1d?cid=1c9c9fe9723045b58a3dd31c2a7be91f,58
1DRLIUG8HFTBfJOFYaByZn,FORMATIONS,1,177089,f,https://open.spotify.com/track/1DRLIUG8HFTBfJOFYaByZn,https://p.scdn.co/mp3-preview/fb17b0e9649a7b9e4b7a519910f5affa98b98ed0?cid=1c9c9fe9723045b58a3dd31c2a7be91f,70
2flxduIqEbsicdmPyj1WVW,Imagination,1,256266,f,https://open.spotify.com/track/2flxduIqEbsicdmPyj1WVW,https://p.scdn.co/mp3-preview/f39eba9a5c55b0a7cde5e91ec8aaf44c1487157f?cid=1c9c9fe9723045b58a3dd31c2a7be91f,67
2ezQq2qWhGO6J6q5JwC50d,All Of The Time,1,182040,f,https://open.spotify.com/track/2ezQq2qWhGO6J6q5JwC50d,https://p.scdn.co/mp3-preview/ed807d80e5037c134386d645187f0a3fbc9f5b02?cid=1c9c9fe9723045b58a3dd31c2a7be91f,66
71p2ub5QJhJTzfvXbXaUXd,High No More,1,198845,f,https://open.spotify.com/track/71p2ub5QJhJTzfvXbXaUXd,https://p.scdn.co/mp3-preview/d261e2e23662e1eefe202432e68d5d74911fda05?cid=1c9c9fe9723045b58a3dd31c2a7be91f,71
5KXNgbRYbqwEFIFM0AMakg,Groceries,1,143606,f,https://open.spotify.com/track/5KXNgbRYbqwEFIFM0AMakg,https://p.scdn.co/mp3-preview/8926b7e8b4b52c2fdc51c25878406b71cdfa0367?cid=1c9c9fe9723045b58a3dd31c2a7be91f,67
1c5CllrZr45UBhWpIqM332,Funny Thing,1,116630,f,https://open.spotify.com/track/1c5CllrZr45UBhWpIqM332,https://p.scdn.co/mp3-preview/d5f72bd0b4307228b6ab9851dcd3edf5c13a28bc?cid=1c9c9fe9723045b58a3dd31c2a7be91f,76
49OMJ1prsRA7ZYgrAjz70c,More Than A Woman,2,197213,f,https://open.spotify.com/track/49OMJ1prsRA7ZYgrAjz70c,,76
3taMsBBraU23lStSSq3QuH,Under The Magnolia Tree,1,187295,f,https://open.spotify.com/track/3taMsBBraU23lStSSq3QuH,https://p.scdn.co/mp3-preview/1011f999bd007f80cea500cbb23ee27c0aab82f7?cid=1c9c9fe9723045b58a3dd31c2a7be91f,67
3pe56MvzIt5cBhT16le7qS,Don't You Remember,1,200066,f,https://open.spotify.com/track/3pe56MvzIt5cBhT16le7qS,https://p.scdn.co/mp3-preview/763b70a7247df85a125f4f09cd3207d762d5553f?cid=1c9c9fe9723045b58a3dd31c2a7be91f,44
3MtP9T0WF4xbIo8vqHYeXM,Spooky,1,164173,f,https://open.spotify.com/track/3MtP9T0WF4xbIo8vqHYeXM,,71
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,1,214653,f,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,,82
7vguMCv8uVuZLiQJ156u3Z,Play with Fire (feat. Yacht Money),1,180690,f,https://open.spotify.com/track/7vguMCv8uVuZLiQJ156u3Z,https://p.scdn.co/mp3-preview/a928fc6812a73b57734918aa55daaa8d52ca486b?cid=1c9c9fe9723045b58a3dd31c2a7be91f,74
0FdvQVBKMN5Vc2SiN7bU0Z,Illusions,1,216573,f,https://open.spotify.com/track/0FdvQVBKMN5Vc2SiN7bU0Z,https://p.scdn.co/mp3-preview/ed7c623319d610b971f2c0b2ea69a8948bdf0f97?cid=1c9c9fe9723045b58a3dd31c2a7be91f,49
0pqnGHJpmpxLKifKRmU6WP,Believer,1,204346,f,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,,87
42Tt7KzngaHgX8Pt9azx33,Détourné,1,217440,f,https://open.spotify.com/track/42Tt7KzngaHgX8Pt9azx33,https://p.scdn.co/mp3-preview/f33b6f0d2918a791649e5d2d613f2feff1a89c5d?cid=1c9c9fe9723045b58a3dd31c2a7be91f,44
69bDRy5MeWQl1lNeEJQIBE,The Half,1,217373,t,https://open.spotify.com/track/69bDRy5MeWQl1lNeEJQIBE,,47
0SANWT6WZgajOViFe0EkCO,The Chase,1,193608,f,https://open.spotify.com/track/0SANWT6WZgajOViFe0EkCO,https://p.scdn.co/mp3-preview/b075f942ab2461271193345110aef58f1d1cf59d?cid=1c9c9fe9723045b58a3dd31c2a7be91f,70
4lovbNtAeIxtXWy9bwEsQk,Steps Beach,1,228896,f,https://open.spotify.com/track/4lovbNtAeIxtXWy9bwEsQk,https://p.scdn.co/mp3-preview/6e5681967b44a1a75d7930c0652d586433779b1a?cid=1c9c9fe9723045b58a3dd31c2a7be91f,66
11bJ1ws3dathgY9uzADUhL,In The Night (feat. Jorja Smith & Amaarae),1,229999,t,https://open.spotify.com/track/11bJ1ws3dathgY9uzADUhL,https://p.scdn.co/mp3-preview/3f1c94a7e09ce0b8850e235cccd061c5d351a832?cid=1c9c9fe9723045b58a3dd31c2a7be91f,69
6D8y7Bck8h11byRY88Pt2z,Houdini,1,185917,f,https://open.spotify.com/track/6D8y7Bck8h11byRY88Pt2z,https://p.scdn.co/mp3-preview/df4af86970ffb1a7042d1d228bcea7b4aabfdba4?cid=1c9c9fe9723045b58a3dd31c2a7be91f,82
17L09JJ5W7F5ou68mcAeMJ,Real Love,1,137398,f,https://open.spotify.com/track/17L09JJ5W7F5ou68mcAeMJ,https://p.scdn.co/mp3-preview/f928b2fad7c05b955f14958bc4ccdb1bf2263d09?cid=1c9c9fe9723045b58a3dd31c2a7be91f,65
7j3zZ2jAjzFD60UjhldhHo,I've Been In Love,1,169472,t,https://open.spotify.com/track/7j3zZ2jAjzFD60UjhldhHo,https://p.scdn.co/mp3-preview/5d0607b66adbe5073e40a5085a541964c4ab6f1a?cid=1c9c9fe9723045b58a3dd31c2a7be91f,74
5u1vw4nmCG8iuerg6ppBf0,Fast Life,1,141120,f,https://open.spotify.com/track/5u1vw4nmCG8iuerg6ppBf0,https://p.scdn.co/mp3-preview/9c5198586579951ba3fe7a6f218fa29dae28a9d5?cid=1c9c9fe9723045b58a3dd31c2a7be91f,70
5hk7uLXSKbNhQraDwXIhfq,What They Do In The Summer,1,220917,f,https://open.spotify.com/track/5hk7uLXSKbNhQraDwXIhfq,https://p.scdn.co/mp3-preview/98621191a2576f877e30c05aec34310dea065310?cid=1c9c9fe9723045b58a3dd31c2a7be91f,31
6r4QsTIhVNzNPRlkhdAHWg,TO,1,174773,f,https://open.spotify.com/track/6r4QsTIhVNzNPRlkhdAHWg,https://p.scdn.co/mp3-preview/705edc25c514a329cb2b1c2c0c981c132369f4e7?cid=1c9c9fe9723045b58a3dd31c2a7be91f,34
1JPCdPcrQsYsAspPa7vOvN,Waiting For You,1,211133,f,https://open.spotify.com/track/1JPCdPcrQsYsAspPa7vOvN,https://p.scdn.co/mp3-preview/34a92c02172693ae24a77ff9c31a54cb9a99e387?cid=1c9c9fe9723045b58a3dd31c2a7be91f,29
06CTBs4mTFwJzlrmAvU6d0,Another Day,1,236885,f,https://open.spotify.com/track/06CTBs4mTFwJzlrmAvU6d0,https://p.scdn.co/mp3-preview/11bb486f1473be90a514d92b0e0b49bff665f2cf?cid=1c9c9fe9723045b58a3dd31c2a7be91f,45
2AHCimqfYpYAiMhpfc77nz,Pleaser,1,194246,f,https://open.spotify.com/track/2AHCimqfYpYAiMhpfc77nz,https://p.scdn.co/mp3-preview/8e3d583c6ada11748d45c41bf4b23edde0c6af0e?cid=1c9c9fe9723045b58a3dd31c2a7be91f,28
20w2pcv8kg0QdITdYFYhap,Strange Is the Song in Our Conversation (feat. Marsha Suryawinata),1,288768,f,https://open.spotify.com/track/20w2pcv8kg0QdITdYFYhap,https://p.scdn.co/mp3-preview/7a2f0a94b176f68c1ba8dcec2832df3371251dac?cid=1c9c9fe9723045b58a3dd31c2a7be91f,32
0DIku1pvEvjQbr8O8aFWVD,Bathroom,1,152000,t,https://open.spotify.com/track/0DIku1pvEvjQbr8O8aFWVD,https://p.scdn.co/mp3-preview/7f273f01430ce47aaedbbd3df634e23808666c1b?cid=1c9c9fe9723045b58a3dd31c2a7be91f,48
5wnGktlaLooO3BfZsAy2Nr,Whiskey Women,1,133173,f,https://open.spotify.com/track/5wnGktlaLooO3BfZsAy2Nr,https://p.scdn.co/mp3-preview/c7bb9f0b51331df298ad02332298232e404d9555?cid=1c9c9fe9723045b58a3dd31c2a7be91f,20
30AvLvLFOVvu5vjFLtdCHq,High In Low Places,1,190828,f,https://open.spotify.com/track/30AvLvLFOVvu5vjFLtdCHq,https://p.scdn.co/mp3-preview/36a58851b5f404294c5951c34082a5155695eb64?cid=1c9c9fe9723045b58a3dd31c2a7be91f,58
0hhXziDUO0wNYPsstDQWN6,Overnight,1,219604,f,https://open.spotify.com/track/0hhXziDUO0wNYPsstDQWN6,https://p.scdn.co/mp3-preview/623790911cb9b38bb8e64cb74456fd9cf8bf56b3?cid=1c9c9fe9723045b58a3dd31c2a7be91f,70
2blNIRZz1KKV4fAC5OgI1o,dancing,1,174213,f,https://open.spotify.com/track/2blNIRZz1KKV4fAC5OgI1o,https://p.scdn.co/mp3-preview/3ea78b6cec9f4d46303b87465d3ed98267bde20b?cid=1c9c9fe9723045b58a3dd31c2a7be91f,69
7lpLTcOCPphIZqgvzAXlWg,Love Ain't for Rookies,1,193480,t,https://open.spotify.com/track/7lpLTcOCPphIZqgvzAXlWg,https://p.scdn.co/mp3-preview/1a681f2792cb8f7d62c7a22d395c818297f4df60?cid=1c9c9fe9723045b58a3dd31c2a7be91f,29
3wfDQz5GLaBSFIVJSkng2L,When I See You Again,1,260973,f,https://open.spotify.com/track/3wfDQz5GLaBSFIVJSkng2L,https://p.scdn.co/mp3-preview/ec48cbbdb24052f54d3855ae4fcf12691815a0d0?cid=1c9c9fe9723045b58a3dd31c2a7be91f,32
0o5kr3VLvJI6zNeOKiaz0a,Why Did You Have to Go - EP Version,1,221898,f,https://open.spotify.com/track/0o5kr3VLvJI6zNeOKiaz0a,https://p.scdn.co/mp3-preview/b1a55f761ea0803ec814fa83b9155d69e100829e?cid=1c9c9fe9723045b58a3dd31c2a7be91f,33
6aKrPJ8oPSkQjHO3ThXkJu,Sunny Day Is Over,1,152934,f,https://open.spotify.com/track/6aKrPJ8oPSkQjHO3ThXkJu,https://p.scdn.co/mp3-preview/6e1435063a42f718db35fce2359bc9dfa99d043e?cid=1c9c9fe9723045b58a3dd31c2a7be91f,25
0wmXXT3TeXDZQBlSjjpYeT,Give Your Love,1,249226,f,https://open.spotify.com/track/0wmXXT3TeXDZQBlSjjpYeT,https://p.scdn.co/mp3-preview/30216385972084aa466e08d512b4d2efb30f3c81?cid=1c9c9fe9723045b58a3dd31c2a7be91f,28
7yUqfPDLKsr6byAJg6mvOF,Ozymandias,1,288000,f,https://open.spotify.com/track/7yUqfPDLKsr6byAJg6mvOF,https://p.scdn.co/mp3-preview/57261d49a2f631b130d2d67d81e3ec0289cc3fa3?cid=1c9c9fe9723045b58a3dd31c2a7be91f,25
0rLVhCeZKcZJsdD6KkQ9Rx,Live in New York,1,152693,f,https://open.spotify.com/track/0rLVhCeZKcZJsdD6KkQ9Rx,https://p.scdn.co/mp3-preview/09ffe3886679894d55c4fa8f2fc4416227083978?cid=1c9c9fe9723045b58a3dd31c2a7be91f,42
53M1nNzWaw3ohzk7mbNfcq,Conundrum,1,380453,f,https://open.spotify.com/track/53M1nNzWaw3ohzk7mbNfcq,https://p.scdn.co/mp3-preview/6a239cbb326bbd84f069e8a5e6b7a2d3fb8d2936?cid=1c9c9fe9723045b58a3dd31c2a7be91f,50
3yTz399ejvaRCceRJbvV2V,Gate of 15th,1,173226,f,https://open.spotify.com/track/3yTz399ejvaRCceRJbvV2V,https://p.scdn.co/mp3-preview/c5dc569163530265cad2170932e8b78c9f881cca?cid=1c9c9fe9723045b58a3dd31c2a7be91f,37
1X49ycd0PXRboxs2z9f7Oq,Son of Sam,1,183013,f,https://open.spotify.com/track/1X49ycd0PXRboxs2z9f7Oq,https://p.scdn.co/mp3-preview/a7657a20f471133ec9a0812ba3244f1cb1a1c734?cid=1c9c9fe9723045b58a3dd31c2a7be91f,38
5Kcx1IdLIBzd6gAMV9EDOX,Cognition,1,229666,f,https://open.spotify.com/track/5Kcx1IdLIBzd6gAMV9EDOX,https://p.scdn.co/mp3-preview/3bd138eb91800428fd3fdef1d01f4efb2ca0d8bb?cid=1c9c9fe9723045b58a3dd31c2a7be91f,32
21k9U9S2vVDqLMO5ygwGwB,Provocateur,1,126240,f,https://open.spotify.com/track/21k9U9S2vVDqLMO5ygwGwB,https://p.scdn.co/mp3-preview/1ab8f49d38c8b8ddaf96e24fc0c0aa596c0a63dc?cid=1c9c9fe9723045b58a3dd31c2a7be91f,42
20IYXkVlVgs5bSwAiJ043Z,Clove Doper,1,165106,f,https://open.spotify.com/track/20IYXkVlVgs5bSwAiJ043Z,https://p.scdn.co/mp3-preview/e767b246740034776596db0dfaf70a177df6c2d5?cid=1c9c9fe9723045b58a3dd31c2a7be91f,36
40K6hbcyqyJUl5elDzwg6W,New Generation,1,180133,f,https://open.spotify.com/track/40K6hbcyqyJUl5elDzwg6W,https://p.scdn.co/mp3-preview/fe8a9c1c2ff626e3c1de05cd11db4dedcdc5495a?cid=1c9c9fe9723045b58a3dd31c2a7be91f,43
2XfQR37b2P3rzqssXipMT7,Soul Sister,1,229733,f,https://open.spotify.com/track/2XfQR37b2P3rzqssXipMT7,https://p.scdn.co/mp3-preview/bac8d2bb93d2482c42a56aa8ab0d7710ad289575?cid=1c9c9fe9723045b58a3dd31c2a7be91f,35
6up6IbvbFlfO95oZDVPoLo,Black Amplifier,1,156933,f,https://open.spotify.com/track/6up6IbvbFlfO95oZDVPoLo,https://p.scdn.co/mp3-preview/6833657d04fca8ef0c7aa0018b50385bdaa09cfc?cid=1c9c9fe9723045b58a3dd31c2a7be91f,54
60zomg1pGnaSrapCzO6aPG,All the Time,1,198466,f,https://open.spotify.com/track/60zomg1pGnaSrapCzO6aPG,https://p.scdn.co/mp3-preview/5a86ac4de310985084fe33412d2d7001dbd7e511?cid=1c9c9fe9723045b58a3dd31c2a7be91f,56
7qUkZhXym0LCTdcmwhGO3b,Konservatif,1,291840,f,https://open.spotify.com/track/7qUkZhXym0LCTdcmwhGO3b,https://p.scdn.co/mp3-preview/ac98bb94f0767d5663ab22a57f76601b46d499c4?cid=1c9c9fe9723045b58a3dd31c2a7be91f,58
5jla8fgWktggzuMfz97DuU,Horse,1,127066,f,https://open.spotify.com/track/5jla8fgWktggzuMfz97DuU,https://p.scdn.co/mp3-preview/bb8c84ecbd9850b2ae33b0257dc5babb55e7e243?cid=1c9c9fe9723045b58a3dd31c2a7be91f,48
23OXdR7YuUBVWh5hSnYJau,Chlorine,1,324466,f,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau,https://p.scdn.co/mp3-preview/08d5802772357860f04dfafedda7035bcc374bfa?cid=1c9c9fe9723045b58a3dd31c2a7be91f,74
2JuIs3XJlYPy8vBO66CEkJ,Star,1,169872,f,https://open.spotify.com/track/2JuIs3XJlYPy8vBO66CEkJ,https://p.scdn.co/mp3-preview/31834d6d747b4c6a449e3a36d34969d20ea0ced0?cid=1c9c9fe9723045b58a3dd31c2a7be91f,52
3hsmbFKT5Cujb5GQjqEU39,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),1,222586,t,https://open.spotify.com/track/3hsmbFKT5Cujb5GQjqEU39,https://p.scdn.co/mp3-preview/3457b4690b44440e6597fb7ab77104b7c681b8c1?cid=1c9c9fe9723045b58a3dd31c2a7be91f,70
1YTzatjgpsZVPMrNXa9r2Y,I Know You Know I Love You,1,120693,f,https://open.spotify.com/track/1YTzatjgpsZVPMrNXa9r2Y,https://p.scdn.co/mp3-preview/c61404505843c3b68c82dadd7eb62f9d25ebd963?cid=1c9c9fe9723045b58a3dd31c2a7be91f,50
4CstQ0SUkl0YkoeZkIZlIx,100 Miles and Running (ft. Wale & John Lindahl),1,353453,t,https://open.spotify.com/track/4CstQ0SUkl0YkoeZkIZlIx,,51
5PUWdSURtMgY7onyhYCY4I,Ingatlah Hari Ini,1,224293,f,https://open.spotify.com/track/5PUWdSURtMgY7onyhYCY4I,https://p.scdn.co/mp3-preview/61f861cdd2f28028f870f3c6cc2c43ba4da73ca0?cid=1c9c9fe9723045b58a3dd31c2a7be91f,60
46aUJjSBFZMQdETmrNd6GI,No One Can Stop Us,1,194791,f,https://open.spotify.com/track/46aUJjSBFZMQdETmrNd6GI,https://p.scdn.co/mp3-preview/65a8619ad2e0b2ea6366928dc9e4cb779e7f3b7e?cid=1c9c9fe9723045b58a3dd31c2a7be91f,45
