album_id,title,total_tracks,release_date,external_url,image_url,label,popularity
33pt9HBdGlAbRGBHQgsZsU,Evolve,12,2017-06-23 00:00:00,https://open.spotify.com/album/33pt9HBdGlAbRGBHQgsZsU,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,Kid Ina Korner / Interscope,87
7CFEuCquoDkhu7dysp6b2D,Detourn,11,2013-03-21 00:00:00,https://open.spotify.com/album/7CFEuCquoDkhu7dysp6b2D,https://i.scdn.co/image/ab67616d0000b2738b8b67c336feb9caeeb6a4a6,FFWD Records,51
02sEJTj1sye1JaqxqpcSCp,Encore,14,2016-08-05 00:00:00,https://open.spotify.com/album/02sEJTj1sye1JaqxqpcSCp,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc,DJ Snake Def Jam,79
4G3baEMOnQ7bs0xV8Pgdov,"The Last Dance, Pt 2",8,2022-03-24 00:00:00,https://open.spotify.com/album/4G3baEMOnQ7bs0xV8Pgdov,https://i.scdn.co/image/ab67616d0000b27382894ba94fbd9d8e21016ba6,TH3RD BRAIN,63
4yUqNSK6jMi7Y6eWl03U5r,Bando Stone and The New World,17,2024-07-19 00:00:00,https://open.spotify.com/album/4yUqNSK6jMi7Y6eWl03U5r,https://i.scdn.co/image/ab67616d0000b27305c9a49574cc249f1c5405ab,Wolf+Rothstein/RCA Records,78
0yJzvNLSI3clU0lZGoqrVn,Fast Life,2,2023-01-25 00:00:00,https://open.spotify.com/album/0yJzvNLSI3clU0lZGoqrVn,https://i.scdn.co/image/ab67616d0000b2735fcf6add4b8bb7f63d357408,Crucible Records,63
2CPLzVFuK5YTnvwi5ss4lV,Tropical Industries,12,2016-01-01 00:00:00,https://open.spotify.com/album/2CPLzVFuK5YTnvwi5ss4lV,https://i.scdn.co/image/ab67616d0000b273fd9399c3355b35f71127ed06,Malihay Records,28
5vZXZvaX5WP25VYgF8ecFJ,Teriakan Bocah,7,2015-05-23 00:00:00,https://open.spotify.com/album/5vZXZvaX5WP25VYgF8ecFJ,https://i.scdn.co/image/ab67616d0000b2738ef413ae0a5c87828e6c9832,Berita Angkasa Records,50
7pglZXmFqJ37XxnM8RZftv,Self Titled,10,2013-06-07 00:00:00,https://open.spotify.com/album/7pglZXmFqJ37XxnM8RZftv,https://i.scdn.co/image/ab67616d0000b27365499912a370ff1cdee3acdf,Narkobus records,26
6xPbzMNDGTfiTyKX4PUWJ7,Another Day,1,2020-07-31 00:00:00,https://open.spotify.com/album/6xPbzMNDGTfiTyKX4PUWJ7,https://i.scdn.co/image/ab67616d0000b273338c716c66210dd0dfaf30eb,Bhang Records,39
1U2aZShwoxZjSwuxYtZJ5y,The Greatest Ever,10,2019-03-15 00:00:00,https://open.spotify.com/album/1U2aZShwoxZjSwuxYtZJ5y,https://i.scdn.co/image/ab67616d0000b273d8f9ffe84d3b83564b37da8f,Mola Records,41
4YjAneaVeXskByKm1ivODb,Lantai Merah,10,2009-05-21 00:00:00,https://open.spotify.com/album/4YjAneaVeXskByKm1ivODb,https://i.scdn.co/image/ab67616d0000b273512219d757d294b1b8ceb6fd,WM Indonesia,35
2d8G8xg6PhwM1GPlhqHy7k,Stop This Madness,2,2017-03-09 00:00:00,https://open.spotify.com/album/2d8G8xg6PhwM1GPlhqHy7k,https://i.scdn.co/image/ab67616d0000b273291db729f2a0ebc671689428,Kolibri Rekords,49
2bBQ4vi383K944l3d6eons,Gugun Blues Shelter,9,2010-01-01 00:00:00,https://open.spotify.com/album/2bBQ4vi383K944l3d6eons,https://i.scdn.co/image/ab67616d0000b273c1fc2cd6e07b79e2b3d47632,Gugun Blues Shelter,30
3LGeTs25E1Emefp9Johfq9,High In Low Places,1,2024-05-31 00:00:00,https://open.spotify.com/album/3LGeTs25E1Emefp9Johfq9,https://i.scdn.co/image/ab67616d0000b27370379913139b1e2db4c80069,8123 / Arista Records,51
0cIynhird3mHUUs71R7zsj,Overnight,1,2017-06-21 00:00:00,https://open.spotify.com/album/0cIynhird3mHUUs71R7zsj,https://i.scdn.co/image/ab67616d0000b273cb0697945af18f523fa11217,Because Music,63
4dIcsXIElacBzTpnDo3j3M,There is no Neil Frances,14,2022-01-28 00:00:00,https://open.spotify.com/album/4dIcsXIElacBzTpnDo3j3M,https://i.scdn.co/image/ab67616d0000b2733c4b8decede1359231d9431d,Nettwerk Music Group,65
4RqWf23olOResoqPdTPE7a,City J,12,2016-09-21 00:00:00,https://open.spotify.com/album/4RqWf23olOResoqPdTPE7a,https://i.scdn.co/image/ab67616d0000b27327e2bfffec59f581d0dd2112,Mola Records,41
4HtGzBaS9kdk1jd6zdyABG,PROMENADES: A Short Film by Elephant Kind,8,2015-01-01 00:00:00,https://open.spotify.com/album/4HtGzBaS9kdk1jd6zdyABG,https://i.scdn.co/image/ab67616d0000b2737939cf750dd12361cd2baa22,Mola Records,30
5x10WQTlFxEVMJUFep7TFd,Sunny Day Is Over,1,2018-12-29 00:00:00,https://open.spotify.com/album/5x10WQTlFxEVMJUFep7TFd,https://i.scdn.co/image/ab67616d0000b2736b4ae0cf86cebcc1c2ead939,Malihay Records,18
07IuHVzF3g6ihYe262Myso,Satu Untuk Berbagi,15,2011-01-01 00:00:00,https://open.spotify.com/album/07IuHVzF3g6ihYe262Myso,https://i.scdn.co/image/ab67616d0000b2738610ddd2d5c7499905868ef8,Gugun Blues Shelter,27
5iThqrJQ3z0nZS1IeOspA1,Crimson Eyes,11,2015-11-15 00:00:00,https://open.spotify.com/album/5iThqrJQ3z0nZS1IeOspA1,https://i.scdn.co/image/ab67616d0000b2734b718f749503ba8ed9c97d5c,Orange Cliff Records,29
3lIr5Sb74IEw4etgpnOluC,Visible Idea of Perfection,14,2006-12-14 00:00:00,https://open.spotify.com/album/3lIr5Sb74IEw4etgpnOluC,https://i.scdn.co/image/ab67616d0000b27365bc3c63d8fcd9b0f854ebe0,FFWD Records,57
78DE7OzE8yFEcfkGQ7L024,The Adams,10,2005-01-01 00:00:00,https://open.spotify.com/album/78DE7OzE8yFEcfkGQ7L024,https://i.scdn.co/image/ab67616d0000b273535749cdd3ac5452d99289be,Teras Belakang Records,54
621cXqrTSSJi1WqDMSLmbL,Trench,14,2018-10-05 00:00:00,https://open.spotify.com/album/621cXqrTSSJi1WqDMSLmbL,https://i.scdn.co/image/ab67616d0000b273d1d301e737da4324479c6660,Fueled By Ramen,76
5EEkfRgfYHiFu0lGur6Z6M,COSMIC,16,2018-04-12 00:00:00,https://open.spotify.com/album/5EEkfRgfYHiFu0lGur6Z6M,https://i.scdn.co/image/ab67616d0000b273f9f2d43ff44bdfbe8c556f8d,iamcosmic,73
6df0qvkMXoyHGt9J8cujZb,F.A.M.E. (Expanded Edition),18,2011-03-22 00:00:00,https://open.spotify.com/album/6df0qvkMXoyHGt9J8cujZb,https://i.scdn.co/image/ab67616d0000b2730a1d20ec09cab4bb17a36aab,Jive,75
6LGPpamZa9qHgW53SHdASL,BOSSA NOVA,12,2011-09-22 00:00:00,https://open.spotify.com/album/6LGPpamZa9qHgW53SHdASL,https://i.scdn.co/image/ab67616d0000b27396971c91c5386cdac7435455,WM Taiwan,46
1lyjkFTJ6yxUyNYysWVBo9,YSIV,14,2018-09-28 00:00:00,https://open.spotify.com/album/1lyjkFTJ6yxUyNYysWVBo9,https://i.scdn.co/image/ab67616d0000b27390228ca3b95c6e42a6e649b3,Def Jam Recordings,57
3GvdLM7fvTE6M7YFm9Kppk,Move On,10,2013-09-05 00:00:00,https://open.spotify.com/album/3GvdLM7fvTE6M7YFm9Kppk,https://i.scdn.co/image/ab67616d0000b273f9e9c61b1147230cfc5c13c5,Sodiac,54
14x3Reg43my2MEoodVH1fg,No One Can Stop Us,1,2016-03-24 00:00:00,https://open.spotify.com/album/14x3Reg43my2MEoodVH1fg,https://i.scdn.co/image/ab67616d0000b2739d9be6e47aff49cb9e8b7686,Lockermedia,38
0vi5ePiEHrGZJF7QhnDW2z,Franz Ferdinand,11,2004-02-16 00:00:00,https://open.spotify.com/album/0vi5ePiEHrGZJF7QhnDW2z,https://i.scdn.co/image/ab67616d0000b27309a90531b85be7899c3234c4,Domino Recording Co,76
0xmaV6EtJ4M3ebZUPRnhyb,All We Know,1,2016-09-29 00:00:00,https://open.spotify.com/album/0xmaV6EtJ4M3ebZUPRnhyb,https://i.scdn.co/image/ab67616d0000b273ff8d8c5662a96d41433e9ee1,Disruptor Records/Columbia,61
2VlLwpOHGLZtD9xTguWtIc,"Hertz Dyslexia, Pt. 11",6,2009-03-03 00:00:00,https://open.spotify.com/album/2VlLwpOHGLZtD9xTguWtIc,https://i.scdn.co/image/ab67616d0000b273380b22c6f983f9058fa56cc4,FFWD Records,40
4qW3WrCTZT7RcRkdHmikBX,Space Makes Me Sad,1,2019-06-13 00:00:00,https://open.spotify.com/album/4qW3WrCTZT7RcRkdHmikBX,https://i.scdn.co/image/ab67616d0000b273016d6f99c2086f45d188fcf6,Fiji Blue,41
0KQDN58Lz8CXOsfIG6tQ7X,"Blood, Sweat & 3 Years",16,2016-06-24 00:00:00,https://open.spotify.com/album/0KQDN58Lz8CXOsfIG6tQ7X,https://i.scdn.co/image/ab67616d0000b2738058c873c88c1740994a9182,Big Beat Records,59
7c2wR9RgvloKDh3MW9B5x5,Canon Rock,2,2009-08-19 00:00:00,https://open.spotify.com/album/7c2wR9RgvloKDh3MW9B5x5,https://i.scdn.co/image/ab67616d0000b273f599ea82ec11d41b0a6632a7,HIM International Music Inc.,43
4UxlLk460BnmQlRV3WiORh,everything means nothing,12,2020-08-21 00:00:00,https://open.spotify.com/album/4UxlLk460BnmQlRV3WiORh,https://i.scdn.co/image/ab67616d0000b273e9b6f26ff354f4d70847f02d,Alamo,71
6XsHmvUXIKt2pbKfHclwYU,Heatwave (feat. Akon) [The Remixes],7,2016-06-17 00:00:00,https://open.spotify.com/album/6XsHmvUXIKt2pbKfHclwYU,https://i.scdn.co/image/ab67616d0000b27301b63a21bc77e393c0793a9d,Tonspiel,31
5QXK9xXDSYvSOXYSJHdwOD,The Collection,9,1997-01-01 00:00:00,https://open.spotify.com/album/5QXK9xXDSYvSOXYSJHdwOD,https://i.scdn.co/image/ab67616d0000b2734d502f3148f70459329e02fd,EMI Gold,58
0pF0oyuPNdOObniB1Ng0kW,7/27 (Deluxe),12,2016-05-27 00:00:00,https://open.spotify.com/album/0pF0oyuPNdOObniB1Ng0kW,https://i.scdn.co/image/ab67616d0000b273d03fa6f4e758282b7920b5c8,Syco Music/Epic,73
7ckFY0SfNlRH0hw7qXxwfy,VaporLand,9,2019-03-15 00:00:00,https://open.spotify.com/album/7ckFY0SfNlRH0hw7qXxwfy,https://i.scdn.co/image/ab67616d0000b27346dc2e5b5b58251d4db73aa9,Prod. Jay,32
1f9vWKabhNPNQnHLleExSh,It's Time,15,2005-02-08 00:00:00,https://open.spotify.com/album/1f9vWKabhNPNQnHLleExSh,https://i.scdn.co/image/ab67616d0000b273c6ad2b2b62b581a23a7c1759,143/Reprise,72
5bfpRtBW7RNRdsm3tRyl3R,Dreamland,16,2020-08-07 00:00:00,https://open.spotify.com/album/5bfpRtBW7RNRdsm3tRyl3R,https://i.scdn.co/image/ab67616d0000b273712701c5e263efc8726b1464,Polydor Records,81
0Cd2OqJMnUvUd59qoDrxeO,idfc (Tarro Remix),1,2016-10-17 00:00:00,https://open.spotify.com/album/0Cd2OqJMnUvUd59qoDrxeO,https://i.scdn.co/image/ab67616d0000b2733f0ad1686055e60c7b5488ab,beartrap,50
5rOHrnrRomvSJhQLGVtfJ8,Suicide Squad: The Album,14,2016-08-05 00:00:00,https://open.spotify.com/album/5rOHrnrRomvSJhQLGVtfJ8,https://i.scdn.co/image/ab67616d0000b273cb4ec52c48a6b071ed2ab6bc,Atlantic Records,69
7E5bHNtTN25JAw8vJALDz9,4EVER,1,2018-04-27 00:00:00,https://open.spotify.com/album/7E5bHNtTN25JAw8vJALDz9,https://i.scdn.co/image/ab67616d0000b27371179dd3ac3cba1d14920469,FADER Label,68
4UNwL1B7JoymNUiTFJa52B,Suncity,7,2018-10-19 00:00:00,https://open.spotify.com/album/4UNwL1B7JoymNUiTFJa52B,https://i.scdn.co/image/ab67616d0000b273c43edd2cf01edf73bf0b97a3,"Right Hand Music Group, LLC/RCA Records",72
3J8W9AOjQhnBLCX33m3atT,Heathens,1,2016-06-16 00:00:00,https://open.spotify.com/album/3J8W9AOjQhnBLCX33m3atT,https://i.scdn.co/image/ab67616d0000b2732ca3ba8f334ca5a5f0312efb,Atlantic Records,74
5uAILcUFqdFsH5K3Cip47a,eat ya veggies,12,2021-10-08 00:00:00,https://open.spotify.com/album/5uAILcUFqdFsH5K3Cip47a,https://i.scdn.co/image/ab67616d0000b27390e72fba2f3f0f9889091c15,bbno$,71
2kAqjStKcwlDD59H0llhGC,Shang-Chi and The Legend of The Ten Rings: The Album,18,2021-09-03 00:00:00,https://open.spotify.com/album/2kAqjStKcwlDD59H0llhGC,https://i.scdn.co/image/ab67616d0000b2735843d11205f6dd6a2ab5f967,"MARVEL/Hollywood Records, Inc./Interscope Records",63
5sY6UIQ32GqwMLAfSNEaXb,Circles,12,2020-01-17 00:00:00,https://open.spotify.com/album/5sY6UIQ32GqwMLAfSNEaXb,https://i.scdn.co/image/ab67616d0000b27326b7dd89810cc1a40ada642c,Warner Records,75
0GKovrT0pFuXb4FhM1Wf3O,Lately,1,2024-08-02 00:00:00,https://open.spotify.com/album/0GKovrT0pFuXb4FhM1Wf3O,https://i.scdn.co/image/ab67616d0000b273f3aea426316b02f127268b41,Rose Avenue/Reprise,63
0Tu7Vpu49X7oduL2AVbKZq,Sincere,16,2024-08-02 00:00:00,https://open.spotify.com/album/0Tu7Vpu49X7oduL2AVbKZq,https://i.scdn.co/image/ab67616d0000b2731fd2a067f5b985ce49f70c81,"Right Hand Music Group, LLC/RCA Records",75
5glJE1IDthPVklvDyEVqfL,HIGHJACK,1,2024-08-02 00:00:00,https://open.spotify.com/album/5glJE1IDthPVklvDyEVqfL,https://i.scdn.co/image/ab67616d0000b273b1c42af52ff03037bbe5956a,A$AP Worldwide,70
1rzbg3MTkaMZgXkAYQ8Vkt,Chasing Low Vibrations,3,2024-07-26 00:00:00,https://open.spotify.com/album/1rzbg3MTkaMZgXkAYQ8Vkt,https://i.scdn.co/image/ab67616d0000b273c897aae8bb6618885ce9e37a,Atlantic Records,47
4i2Cb9v7g9ieShCgf1gakk,Up and Away,10,2022-06-17 00:00:00,https://open.spotify.com/album/4i2Cb9v7g9ieShCgf1gakk,https://i.scdn.co/image/ab67616d0000b2735fde798f6842d0ccc57c4bba,Sub Pop Records,68
5mBSawja8ThkqKHqMagoCk,All You Children,3,2024-07-30 00:00:00,https://open.spotify.com/album/5mBSawja8ThkqKHqMagoCk,https://i.scdn.co/image/ab67616d0000b2736d59f0706b0e4a8fbc0908fe,Young,59
4CAe3r1nsTTAjGcWqGZbAr,Black Friday (pretty like the sun),1,2024-07-19 00:00:00,https://open.spotify.com/album/4CAe3r1nsTTAjGcWqGZbAr,https://i.scdn.co/image/ab67616d0000b273a0fab1c9bdfc54357ddb89a6,UROK,81
706hpyftFGBJO4EONLTjrI,The Moment,3,2024-07-30 00:00:00,https://open.spotify.com/album/706hpyftFGBJO4EONLTjrI,https://i.scdn.co/image/ab67616d0000b273f0cd9fd53147d01e8b6b0981,Counter Records,47
3rQE6GuZuvLF82h0o3Xqqd,Guess featuring Billie Eilish,1,2024-08-01 00:00:00,https://open.spotify.com/album/3rQE6GuZuvLF82h0o3Xqqd,https://i.scdn.co/image/ab67616d0000b2731c5292408a65a19ce9830a72,Atlantic Records,68
4zqd0pJeSANOHYaNRlR4hV,One Wish (feat. Childish Gambino),1,2024-07-26 00:00:00,https://open.spotify.com/album/4zqd0pJeSANOHYaNRlR4hV,https://i.scdn.co/image/ab67616d0000b2735c325720377050838c3f58ee,Atlantic Records,57
58rVVNfX3nGIMcaC1Zf2qe,Sundown Syndrome / Remember Me,3,2009-01-01 00:00:00,https://open.spotify.com/album/58rVVNfX3nGIMcaC1Zf2qe,https://i.scdn.co/image/ab67616d0000b273c43d64f48b4aa5a0b86cc760,Modular,50
78FAAvXmfdj0VKUuUEYeoV,Tame Impala,6,2008-01-01 00:00:00,https://open.spotify.com/album/78FAAvXmfdj0VKUuUEYeoV,https://i.scdn.co/image/ab67616d0000b273c0d5d750a768f05739c9cf50,Modular,49
0YklB1LaVFTWaEub2I3tiW,Guilty Conscience (Tame Impala Remix),1,2020-07-24 00:00:00,https://open.spotify.com/album/0YklB1LaVFTWaEub2I3tiW,https://i.scdn.co/image/ab67616d0000b273dbae99e91239940d1ba97b64,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,46
0Ol07P6QUMgXjBlunBCFok,classical phonk,1,2022-11-11 00:00:00,https://open.spotify.com/album/0Ol07P6QUMgXjBlunBCFok,https://i.scdn.co/image/ab67616d0000b273c45274c1504f0817f4af977a,0to8,51
3hKjzbCr8wCNcjr54dYYv6,I Loved You.,5,2015-06-09 00:00:00,https://open.spotify.com/album/3hKjzbCr8wCNcjr54dYYv6,https://i.scdn.co/image/ab67616d0000b273462d11666b00b321f909e97d,LANY,51
5XyJzEROSmup2TcWmVjTIt,Sugar,15,2015-09-25 00:00:00,https://open.spotify.com/album/5XyJzEROSmup2TcWmVjTIt,https://i.scdn.co/image/ab67616d0000b2733c9047f9aa5d0d1e03827039,Tonspiel,74
63TYyeXlBYoYKNvE6rT3hI,Time,15,2014-10-06 00:00:00,https://open.spotify.com/album/63TYyeXlBYoYKNvE6rT3hI,https://i.scdn.co/image/ab67616d0000b273b492477206075438e0751176,Negative Gain Productions,71
76FXHQhTuT4QMIxfL09gX8,The Heist,15,2012-10-09 00:00:00,https://open.spotify.com/album/76FXHQhTuT4QMIxfL09gX8,https://i.scdn.co/image/ab67616d0000b27398a02fef3a8b1d80a0f164ec,Macklemore,73
0Oy5pcr8Ijx4TqNn9AbC2k,The Unplanned Mixtape,5,2010-01-05 00:00:00,https://open.spotify.com/album/0Oy5pcr8Ijx4TqNn9AbC2k,https://i.scdn.co/image/ab67616d0000b2735496715382983b17b7b9f8f1,Macklemore,54
5HaOXSCK1IlwzV4ve7CUKY,Twenty Five,44,2006-11-11 00:00:00,https://open.spotify.com/album/5HaOXSCK1IlwzV4ve7CUKY,https://i.scdn.co/image/ab67616d0000b2730387e54a214e3ed5ff795956,Aegean/Epic,56
01hp4DvayKlnqUQrmk0vvz,A Fever You Can't Sweat Out,13,2005-09-27 00:00:00,https://open.spotify.com/album/01hp4DvayKlnqUQrmk0vvz,https://i.scdn.co/image/ab67616d0000b273e8b923caee478adf4a5b56de,Fueled By Ramen/ADA,67
0IUCAsckpNyV4wHKIHQawC,It Ain't Me (with Selena Gomez),1,2017-02-16 00:00:00,https://open.spotify.com/album/0IUCAsckpNyV4wHKIHQawC,https://i.scdn.co/image/ab67616d0000b27341f289940f2e6a0d51988d77,Kygo,70
7M6kfnFbh2bfNjmN3DJX8Y,short kings anthem,1,2019-06-21 00:00:00,https://open.spotify.com/album/7M6kfnFbh2bfNjmN3DJX8Y,https://i.scdn.co/image/ab67616d0000b273e02d9203d92557e609519260,beartrap,42
3kdQLkOoQY2TtZflmtlyRa,By the Sword,1,2020-07-15 00:00:00,https://open.spotify.com/album/3kdQLkOoQY2TtZflmtlyRa,https://i.scdn.co/image/ab67616d0000b273eb56c0084b9afa9432ba87eb,Pinecone Gang,55
5OZJflQcQCdZLQjtUudCin,BADLANDS (Deluxe),16,2015-08-28 00:00:00,https://open.spotify.com/album/5OZJflQcQCdZLQjtUudCin,https://i.scdn.co/image/ab67616d0000b27374fefed78db6d6cf4d963fdc,Astralwerks (ASW),72
7tyYwsw6fB13mRLti4Kxig,Giorno Theme (Trap Remix),1,2021-01-20 00:00:00,https://open.spotify.com/album/7tyYwsw6fB13mRLti4Kxig,https://i.scdn.co/image/ab67616d0000b273cc47c7b6995f8bce653e72b5,Heaven,33
0ezwRysfWCrR5tDgpBwkIw,Hymn for the Weekend (Seeb Remix),1,2016-03-25 00:00:00,https://open.spotify.com/album/0ezwRysfWCrR5tDgpBwkIw,https://i.scdn.co/image/ab67616d0000b273ac08ece7ad90165ac7d532c4,Parlophone UK,59
2kqn09pydzvKvB3xWbAxY4,This Unruly Mess I've Made,13,2016-02-26 00:00:00,https://open.spotify.com/album/2kqn09pydzvKvB3xWbAxY4,https://i.scdn.co/image/ab67616d0000b27351245bae78fd3afa47e90453,Macklemore,62
69AaAkdktFGnk9POmHENkT,this is what ____ feels like (Vol. 1-4),12,2022-09-23 00:00:00,https://open.spotify.com/album/69AaAkdktFGnk9POmHENkT,https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954,JVKE,78
6egRSbA1aglow6mdAqEAQE,Ports Of Lima,13,2008-04-24 00:00:00,https://open.spotify.com/album/6egRSbA1aglow6mdAqEAQE,https://i.scdn.co/image/ab67616d0000b273b5e1b311034ab2be8bb3ee17,Soreband,49
5pSMwr04L8RNxWWVfW5k8g,Rock Datang Bulan,11,2021-07-09 00:00:00,https://open.spotify.com/album/5pSMwr04L8RNxWWVfW5k8g,https://i.scdn.co/image/ab67616d0000b273764066fddda7d50d4563fc35,Orange Cliff Records,20
5MeQb1GnEnO31Hz0jkTPc5,Analog,10,2016-11-15 00:00:00,https://open.spotify.com/album/5MeQb1GnEnO31Hz0jkTPc5,https://i.scdn.co/image/ab67616d0000b273bca55ff75903f0a1b5403146,Narkobus records,34
4cgfCWFWpaUsbNouFsKdsr,Centralismo,12,2005-07-15 00:00:00,https://open.spotify.com/album/4cgfCWFWpaUsbNouFsKdsr,https://i.scdn.co/image/ab67616d0000b27331e1829c258a3f31be2fb6d2,Soreband,44
5CPwHElIo2YgI9uPez8NdV,"Mirror, Mirror on the Wall",6,2019-02-15 00:00:00,https://open.spotify.com/album/5CPwHElIo2YgI9uPez8NdV,https://i.scdn.co/image/ab67616d0000b273818f5ccc9bb23efb9fdcdba9,Malihay Records,24
0cnJjNeks1kzM6jvN7MbXY,Tell Me What to Do,1,2019-11-22 00:00:00,https://open.spotify.com/album/0cnJjNeks1kzM6jvN7MbXY,https://i.scdn.co/image/ab67616d0000b27397f40384c73534fe7946eb2c,Narkobus records,21
397R2Ydd8yoqr5gHSQekVj,Soul,10,2016-01-01 00:00:00,https://open.spotify.com/album/397R2Ydd8yoqr5gHSQekVj,https://i.scdn.co/image/ab67616d0000b273b59048379d46fcb761306b52,The Paps,57
06ejBBx2HrkWaPEs6cpikK,100% Kontrol,1,2022-03-16 00:00:00,https://open.spotify.com/album/06ejBBx2HrkWaPEs6cpikK,https://i.scdn.co/image/ab67616d0000b27322721b244982188201eba88a,Sinjitos Collective,28
42WVQWuf1teDysXiOupIZt,Birds In The Trap Sing McKnight,14,2016-09-16 00:00:00,https://open.spotify.com/album/42WVQWuf1teDysXiOupIZt,https://i.scdn.co/image/ab67616d0000b273f54b99bf27cda88f4a7403ce,Cactus Jack / Epic,84
1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,46,2017-11-09 00:00:00,https://open.spotify.com/album/1MPAXuTVL2Ej5x0JHiSPq8,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,"Big Machine Records, LLC",73
3pFDtZ4T0kJuNFYQGfGvAK,Reality Club Presents…,10,2023-05-26 00:00:00,https://open.spotify.com/album/3pFDtZ4T0kJuNFYQGfGvAK,https://i.scdn.co/image/ab67616d0000b273c607bcd8355681ab4fac2968,Dominion Records,64
6nKgTOqIjD2nCWOL63gtI7,Good Night Jazz,20,2022-02-25 00:00:00,https://open.spotify.com/album/6nKgTOqIjD2nCWOL63gtI7,https://i.scdn.co/image/ab67616d0000b273d5fee32268562081ea9a883f,Jazz Relaxation,59
4san0WnSvcyd3EUlyJBPch,Soothing Jazz,20,2022-03-19 00:00:00,https://open.spotify.com/album/4san0WnSvcyd3EUlyJBPch,https://i.scdn.co/image/ab67616d0000b273cb6392c9d7162fc9896d6d7c,Jazz Relaxation,60
4AXbfzlYqXPJoslU5oj2Ks,Jazz Apartment,20,2022-06-22 00:00:00,https://open.spotify.com/album/4AXbfzlYqXPJoslU5oj2Ks,https://i.scdn.co/image/ab67616d0000b2732e362b5420cf293be22676e7,Jazz Relaxation,63
3ADezWHg1JFVlxcrTnvSQa,I Guess I'll Hang My Tears Out To Dry,1,2023-11-17 00:00:00,https://open.spotify.com/album/3ADezWHg1JFVlxcrTnvSQa,https://i.scdn.co/image/ab67616d0000b273d9e1ca425fe0336896fde48f,Will Mays,45
3Cb4UQk7RIwmSzvcTBLIaw,Smooth Night Jazz,20,2022-07-29 00:00:00,https://open.spotify.com/album/3Cb4UQk7RIwmSzvcTBLIaw,https://i.scdn.co/image/ab67616d0000b273c101e7fb2e138b8f0d481530,Jazz Relaxation,59
0bNDqwI6bxA7cYg235yZvm,A Certain Smile,1,2022-06-03 00:00:00,https://open.spotify.com/album/0bNDqwI6bxA7cYg235yZvm,https://i.scdn.co/image/ab67616d0000b27326150ac69b7e649576e6e675,Donald Minestra,45
2he7TH3cwJVKipwDjFPkR7,Oceans,1,2023-09-22 00:00:00,https://open.spotify.com/album/2he7TH3cwJVKipwDjFPkR7,https://i.scdn.co/image/ab67616d0000b273fbef8db84a1f971388fdc13c,Jonathán Bridges,47
4u7Rn60vYtbvIBT3m6BtBI,A Nightly Walk,1,2024-03-08 00:00:00,https://open.spotify.com/album/4u7Rn60vYtbvIBT3m6BtBI,https://i.scdn.co/image/ab67616d0000b2730615c9decf5310e3b8675e95,Rhys Wells,44
5tc4yM14HsMvbLUErYQ4MH,On A Clear Day,1,2022-03-18 00:00:00,https://open.spotify.com/album/5tc4yM14HsMvbLUErYQ4MH,https://i.scdn.co/image/ab67616d0000b2736e6b2051a354b22e22771306,Francis Graden,48
4hKp0boyi5APIQuQ1Rh9kj,A Lonely Night,1,2022-11-18 00:00:00,https://open.spotify.com/album/4hKp0boyi5APIQuQ1Rh9kj,https://i.scdn.co/image/ab67616d0000b2730968ec22dff1638f082e863b,Irvin Smith,51
63Y51ZVDizFQyxA8znmmbn,Life in Space,3,2022-11-20 00:00:00,https://open.spotify.com/album/63Y51ZVDizFQyxA8znmmbn,https://i.scdn.co/image/ab67616d0000b2736abf1b888ce307bb6b15669c,Chill Tone,47
05KhWBwxnPe8RuqjvEOFxy,Ripples of a Stream,1,2022-11-02 00:00:00,https://open.spotify.com/album/05KhWBwxnPe8RuqjvEOFxy,https://i.scdn.co/image/ab67616d0000b27338cb68ef0a44901613ee018d,Jacob Vidal,51
1sHCz75TX4YiRWvOnC3hIR,April In Paris,2,2023-03-17 00:00:00,https://open.spotify.com/album/1sHCz75TX4YiRWvOnC3hIR,https://i.scdn.co/image/ab67616d0000b273b188733647ed1bc0ffd04038,Anna Niva,51
5kICb2TJOeFRTCvJsI1ldJ,All My Tomorrows,1,2023-01-06 00:00:00,https://open.spotify.com/album/5kICb2TJOeFRTCvJsI1ldJ,https://i.scdn.co/image/ab67616d0000b27368c3413293607105f9f03503,Figgy Mold,47
7ymifibs47vNIOntcGqxqd,Album No.1,12,2001-01-01 00:00:00,https://open.spotify.com/album/7ymifibs47vNIOntcGqxqd,https://i.scdn.co/image/ab67616d0000b273e996f28d2f5df0ca422888ad,Musica Studios,57
5lkNnHVlnCCCV304t89wOH,My House,7,2015-04-07 00:00:00,https://open.spotify.com/album/5lkNnHVlnCCCV304t89wOH,https://i.scdn.co/image/ab67616d0000b2737947bf3e8af32378de181b41,Poe Boy/Atlantic,74
